participant,Finished,cluster,question,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14
5,TRUE,2,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would apply to you?,It might delay data collection,I need to look at my data before I can decide how to best analyse it,Preregistration prevents exploratory research,Preregistration might lead to other people taking my research idea and implementing my plan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,3,"In your opinion, how important for your field is it that materials and/or code are openly available?",Not at all important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,3,What is your experience with using open materials and/or code?,"I am aware of open materials and/or code, but have not used it in my research",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,3,What is your experience with sharing open materials and/or code?,"I am aware of open materials and/or code, but have not shared my own",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,3,The following are possible concerns that researchers could have about making their materials and/or code openly available. Which of these concerns would apply to you?,I might lose control over how my materials and/or code are being used,I might not receive appropriate credit for developing the materials and/or code if I make them openly available,There could be issues related to intellectual property,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,4,"In your opinion, how important for your field is it that data from published research are openly available?",Not at all important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,4,What is your experience with using open data?,"I am aware of open data, but have not used this in my research",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,4,What is your experience with sharing open data?,"I am aware of open data, but have not shared my data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,4,The following are possible concerns that researchers could have about making their data openly available. Which of these concerns would apply to you?,There could be issues related to intellectual property,There could be issues related to ethics,There could be issues related to privacy,"I think it is unfair for researchers beyond the original team to benefit (e.g. through future publications, career advancement) from my data collection",I might not receive appropriate credit for my data collection,I might lose control over how my data are being used,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,5,"In your opinion, how important is pre-publication archiving for your field?",Not at all important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,5,What is your experience with pre-publication archiving?,I am aware of pre-publication archiving but have not used it,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,5,The following are possible concerns that researchers could have about uploading a manuscript to a pre-publication archive before submitting it for peer review. Which of these concerns would apply to you?,Other people might copy my research and publish it before I do,Non-peer-reviewed findings might add noise to the literature,"Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,6,Approximately what proportion of your publications from the last 5 years are open access?,Most,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,6,Many open access journals charge a fee for processing the article for publication. How have you managed payment of these fees?,"It was paid under the ""blanket agreement"" between VSNU and selected academic publishers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,8,Please indicate your awareness of each of the open science resources listed below [Open Science Framework],"I am aware of it, but don't use it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,8,Please indicate your awareness of each of the open science resources listed below [GitHub],"I am aware of it, but don't use it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,8,Please indicate your awareness of each of the open science resources listed below [EUR data repository/Figshare],"I am aware of it, but don't use it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,8,Please indicate your awareness of each of the open science resources listed below [4TU Center for Research Data],I am unaware of this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,8,Please indicate your awareness of each of the open science resources listed below [EUR SurfDrive],"I am aware of it, but don't use it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,8,Please indicate your awareness of each of the open science resources listed below [EUR Dropbox (not personal)],I use this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,8,Please indicate your awareness of each of the open science resources listed below [FAIR data principles],I am unaware of this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,8,Please indicate your awareness of each of the open science resources listed below [EUR RePub],"I am aware of it, but don't use it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,8,Please indicate your awareness of each of the open science resources listed below [Zenodo],I am unaware of this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,8,Please indicate your awareness of each of the open science resources listed below [Other 1],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,8,Please indicate your awareness of each of the open science resources listed below [Other 2],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,1,During March 2021 ERIM launched an ORCID campaign. Did you participate in it and got your own ORCID iD?,"No, I did not participate since I already had an ORCID iD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,7,The following are possible barriers to the uptake of open science practices. Please place a tick beside any statement that you agree is a barrier in your field.,Lack of credit in my institution for engaging in open science,Lack of time to engage in open science practices,Lack of time to learn open science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,1,Are you sharing your knowledge about open science practices with others?,I share my knowledge with my colleagues informally,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,9,Do you expect that ERIM supports you in learning open science practices?,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,TRUE,9,Which of the following open science practices would you like ERIM to provide information or support for?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,0,Which faculty are you from?,Rotterdam School of Management (RSM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,0,Which department are you affiliated to? [RSM],Business-society management,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,0,Which department are you affiliated to? [ESE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,0,What is your position?,Postdoc or researcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,0,Are you member of any research institute affiliated with RSM or ESE?,Neither,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,1,What is your experience with open science practices?,I have some experience with open science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,2,"In your opinion, how important for your field is it that researchers preregister their studies?",Extremely important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,2,What is your experience with study preregistration?,"I have some experience with study preregistration, but do not use it regularly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,2,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would apply to you?,It might delay data collection,Preregistration prevents exploratory research,Preregistration stifles research creativity or flexibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,3,"In your opinion, how important for your field is it that materials and/or code are openly available?",Extremely important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,3,What is your experience with using open materials and/or code?,I regularly use and/or create open materials and/or code,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,3,What is your experience with sharing open materials and/or code?,I regularly share open materials and/or code,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,3,The following are possible concerns that researchers could have about making their materials and/or code openly available. Which of these concerns would apply to you?,I do not share any of these concerns,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,4,"In your opinion, how important for your field is it that data from published research are openly available?",Extremely important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,4,What is your experience with using open data?,I regularly use open data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,4,What is your experience with sharing open data?,I regularly share open data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,4,The following are possible concerns that researchers could have about making their data openly available. Which of these concerns would apply to you?,I do not share any of these concerns,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,5,"In your opinion, how important is pre-publication archiving for your field?",I don’t know/prefer not to answer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,5,What is your experience with pre-publication archiving?,I am aware of pre-publication archiving but have not used it,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,5,The following are possible concerns that researchers could have about uploading a manuscript to a pre-publication archive before submitting it for peer review. Which of these concerns would apply to you?,Some journals might not publish findings that are uploaded to a pre-publication archive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,6,Approximately what proportion of your publications from the last 5 years are open access?,Some,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,6,Many open access journals charge a fee for processing the article for publication. How have you managed payment of these fees?,"It was paid under the ""blanket agreement"" between VSNU and selected academic publishers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,8,Please indicate your awareness of each of the open science resources listed below [Open Science Framework],"I am aware of it, but don't use it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,8,Please indicate your awareness of each of the open science resources listed below [GitHub],"I am aware of it, but don't use it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,8,Please indicate your awareness of each of the open science resources listed below [EUR data repository/Figshare],I am unaware of this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,8,Please indicate your awareness of each of the open science resources listed below [4TU Center for Research Data],I am unaware of this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,8,Please indicate your awareness of each of the open science resources listed below [EUR SurfDrive],I use this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,8,Please indicate your awareness of each of the open science resources listed below [EUR Dropbox (not personal)],"I am aware of it, but don't use it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,8,Please indicate your awareness of each of the open science resources listed below [FAIR data principles],"I am aware of it, but don't use it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,8,Please indicate your awareness of each of the open science resources listed below [EUR RePub],I am unaware of this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,8,Please indicate your awareness of each of the open science resources listed below [Zenodo],I am unaware of this,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,8,Please indicate your awareness of each of the open science resources listed below [Other 1],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,8,Please indicate your awareness of each of the open science resources listed below [Other 2],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,1,During March 2021 ERIM launched an ORCID campaign. Did you participate in it and got your own ORCID iD?,"No, I did not participate and I do not have an ORCID iD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,7,The following are possible barriers to the uptake of open science practices. Please place a tick beside any statement that you agree is a barrier in your field.,"Lack of supporting infrastructure (e.g., open data platforms)",Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,1,Are you sharing your knowledge about open science practices with others?,I share my knowledge with my colleagues informally,I share my knowledge with my students or fellow research students,I share my knowledge with others through forum discussions (e.g. Facebook groups),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,9,Do you expect that ERIM supports you in learning open science practices?,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,TRUE,9,Which of the following open science practices would you like ERIM to provide information or support for?,Preregistration,Open Materials and/or Code,Open Data,Pre-publication archiving,Open access publishing,Open access archiving in a repository,Other,NA,NA,NA,NA,NA,NA,NA
7,TRUE,0,Which faculty are you from?,Rotterdam School of Management (RSM),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,TRUE,0,Which department are you affiliated to? [RSM],Technology & operation management,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,TRUE,0,Which department are you affiliated to? [ESE],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,TRUE,0,What is your position?,Tenured faculty member,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,TRUE,0,Are you member of any research institute affiliated with RSM or ESE?,ERIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,TRUE,1,What is your experience with open science practices?,I have extensive experience with open science practices,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,TRUE,2,"In your opinion, how important for your field is it that researchers preregister their studies?",Moderately important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,TRUE,2,What is your experience with study preregistration?,"I have some experience with study preregistration, but do not use it regularly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,TRUE,2,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would apply to you?,I do not share any of these concerns,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,TRUE,3,"In your opinion, how important for your field is it that materials and/or code are openly available?",Very important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,TRUE,3,What is your experience with using open materials and/or code?,"I am aware of open materials and/or code, but have not used it in my research",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,TRUE,3,What is your experience with sharing open materials and/or code?,"I am aware of open materials and/or code, but have not shared my own",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,TRUE,3,The following are possible concerns that researchers could have about making their materials and/or code openly available. Which of these concerns would apply to you?,Sharing these materials and/or code could result in others asking me to provide assistance for their research,I might not receive appropriate credit for developing the materials and/or code if I make them openly available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,TRUE,4,"In your opinion, how important for your field is it that data from published research are openly available?",Very important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
